Customer_Id,Annual_Income,Annual_Spend,Monthly_Visits,Avg_Order_Value,Customer_Tenure_Years,Gender,Payment_Method,cluster,predicted_segment_name
C00972,90182.55986,5191.933933,8,656.8653418,9,Female,Online,2,Premium Customers
C00973,32370.75938,612.589851,2,270.071408,6,Male,Store,3,Budget Shoppers
C00974,33909.53562,314.6616838,1,224.1196695,9,Male,Store,3,Budget Shoppers
C00975,27423.26404,500.2698788,2,191.3465604,3,Female,Online,3,Budget Shoppers
C00976,156224.0977,10000.62581,17,591.5476223,9,Male,Online,0,Loyal Customers
C00977,79239.44974,4850.832383,9,519.7041578,2,Male,Store,2,Premium Customers
C00978,30616.92581,614.1275665,4,146.4995739,3,Female,Online,3,Budget Shoppers
C00979,28465.11265,598.5050692,1,458.6108377,10,Male,Online,3,Budget Shoppers
C00980,61108.11938,1791.360619,6,197.8459358,1,Male,Store,1,Regular Customers
C00981,26028.44988,524.0108367,1,313.4963139,8,Male,Online,3,Budget Shoppers
C00982,54886.35804,1826.090586,8,221.450685,3,Male,Online,1,Regular Customers
C00983,25996.91871,423.839527,3,131.4093307,10,Male,Online,3,Budget Shoppers
C00984,57649.85995,2013.992767,6,311.7871463,8,Male,Mobile App,1,Regular Customers
C00985,25495.99113,629.9346759,4,163.1675849,8,Male,Store,3,Budget Shoppers
C00986,138335.8919,10036.1041214875,17,611.1295287,6,Female,Online,0,Loyal Customers
C00987,170629.5999,9553.311961,17,572.8061285,10,Male,Online,0,Loyal Customers
C00988,24933.13041,743.1523865,4,186.64367,8,Male,Store,3,Budget Shoppers
C00989,26273.12764,566.1329348,4,136.519981,7,Female,Store,3,Budget Shoppers
C00990,38682.03603,564.5411987,2,280.2930951,9,Male,Store,3,Budget Shoppers
C00991,125119.099,8622.693452,17,515.5216265,10,Male,Store,0,Loyal Customers
C00992,49428.79306,1527.168727,8,204.9997313,8,Male,Store,1,Regular Customers
C00993,100850.4196,3977.698664,13,303.5681192,8,Male,Mobile App,2,Premium Customers
C00994,28856.22565,862.63562,1,485.9340161,8,Female,Online,3,Budget Shoppers
C00995,65642.48526,1574.384287,7,186.7104471,8,Male,Store,1,Regular Customers
C00996,133594.4688,9630.785846,18,525.3960968,1,Male,Store,0,Loyal Customers
C00997,44031.60841,1830.551329,7,240.4727267,4,Male,Store,1,Regular Customers
C00998,46970.55571,2003.876344,6,340.9055207,1,Female,Online,1,Regular Customers
C00999,60251.62602,1708.498168,5,282.4766124,2,Female,Store,1,Regular Customers
C01000,28635.14013,434.2292004,3,164.0699124,10,Male,Mobile App,3,Budget Shoppers
C01001,85458.87879,3284.427035,9,359.4679325,8,Male,Online,2,Premium Customers
C01002,65197.83732,1755.076455,7,263.1020098,2,Male,Store,1,Regular Customers
C01003,26141.31396,499.0424007,4,119.1275281,3,Male,Mobile App,3,Budget Shoppers
C01004,33743.65687,783.7862688,3,233.8210745,7,Male,Store,3,Budget Shoppers
C01005,53076.27412,2035.539905,8,236.6196215,5,Male,Mobile App,1,Regular Customers
C01006,29871.02626,618.2095917,3,143.9448925,10,Female,Online,3,Budget Shoppers
C01007,110039.0783,5689.617009,10,569.1660628,6,Male,Mobile App,2,Premium Customers
C01008,54359.62364,2246.394124,11,172.5460979,6,Male,Store,1,Regular Customers
C01009,147618.288,10036.1041214875,18,611.555787,7,Male,Store,0,Loyal Customers
C01010,26992.75061,629.2012744,1,414.0758099,8,Male,Store,3,Budget Shoppers
C01011,44548.99306,1917.320224,7,206.3758639,8,Male,Online,1,Regular Customers
C01012,48289.84083,1446.987006,8,192.4896247,4,Female,Online,1,Regular Customers
C01013,77120.98023,4962.905369,10,446.5812838,1,Female,Store,2,Premium Customers
C01014,49762.97429,1981.219225,6,306.6664503,2,Male,Online,1,Regular Customers
C01015,158458.5811,10036.1041214875,18,560.2069215,4,Female,Store,0,Loyal Customers
C01016,84861.41432,5578.056658,10,527.8565127,10,Female,Online,2,Premium Customers
C01017,33181.17577,562.640974,2,244.6824661,10,Male,Store,3,Budget Shoppers
C01018,56401.71666,2037.50768,7,261.5910558,8,Male,Online,1,Regular Customers
C01019,96399.60917,4446.513815,8,532.296958,9,Male,Online,2,Premium Customers
C01020,30793.94914,511.9270449,1,525.0482251,9,Female,Online,3,Budget Shoppers
C01021,59779.30507,2134.64669,5,454.8533565,3,Male,Store,1,Regular Customers
C01022,27617.56873,616.6239427,2,269.4814614,2,Female,Online,3,Budget Shoppers
C01023,87526.3244,4808.723114,10,494.78517,7,Male,Store,2,Premium Customers
C01024,104291.0622,2992.541364,9,320.673029,10,Male,Store,2,Premium Customers
C01025,125628.2672,10036.1041214875,19,577.7450126,8,Male,Online,0,Loyal Customers
C01026,85570.10386,4738.515334,9,473.527973,7,Male,Store,2,Premium Customers
C01027,46815.85988,1541.906529,7,157.5735277,2,Female,Store,1,Regular Customers
C01028,86235.02527,10036.1041214875,17,824.7867661,6,Female,Mobile App,0,Loyal Customers
C01029,32682.01913,614.5169588,3,186.2984121,1,Male,Online,3,Budget Shoppers
C01030,87815.78576,3373.747079,9,340.1045335,7,Male,Online,2,Premium Customers
C01031,26899.37688,551.8214959,3,157.1331291,10,Female,Store,3,Budget Shoppers
C01032,64835.0808,2315.196246,7,273.8011491,3,Male,Online,1,Regular Customers
C01033,28170.69529,598.4694533,1,605.0947064,2,Female,Store,3,Budget Shoppers
C01034,33801.80451,595.3629364,3,201.9494874,5,Female,Online,3,Budget Shoppers
C01035,53032.08928,1867.697279,6,327.4569824,6,Male,Online,1,Regular Customers
C01036,55515.40936,2018.088659,7,201.2770101,8,Female,Online,1,Regular Customers
C01037,32055.20584,706.51443,4,125.4606216,6,Female,Mobile App,3,Budget Shoppers
C01038,53064.92781,2184.662355,8,286.3123402,9,Female,Mobile App,1,Regular Customers
C01039,32757.889,636.9495077,3,152.2025514,6,Male,Online,3,Budget Shoppers
C01040,55711.39204,1560.38235,6,248.1310008,6,Male,Store,1,Regular Customers
C01041,171307.63754124998,9138.310142,17,301.5224674,2,Male,Store,0,Loyal Customers
C01042,30866.71145,703.4704817,1,435.521149,6,Female,Online,3,Budget Shoppers
C01043,167627.1588,1847.954656,18,625.0326883,9,Male,Mobile App,0,Loyal Customers
C01044,30716.21333,782.0331208,3,203.4718432,7,Male,Mobile App,3,Budget Shoppers
C01045,31089.48767,520.7321319,3,186.1739768,7,Male,Store,3,Budget Shoppers
C01046,27842.24992,651.2784321,2,310.1066201,2,Male,Mobile App,3,Budget Shoppers
C01047,70853.38432,3710.354119,10,327.9554543,10,Male,Store,2,Premium Customers
C01048,51434.99116,1491.669829,6,228.5932025,5,Male,Online,1,Regular Customers
C01049,30068.932,569.6794386,5,157.0324647,6,Female,Store,3,Budget Shoppers
C01050,171307.63754124998,10036.1041214875,17,594.1458398,8,Female,Online,0,Loyal Customers
C01051,27131.17708,628.1818926,2,241.9165969,7,Female,Online,3,Budget Shoppers
C01052,48754.22877,2309.323952,8,302.2514772,2,Female,Store,1,Regular Customers
C01053,33939.08947,543.0520473,3,215.1271963,2,Male,Mobile App,3,Budget Shoppers
C01054,31067.67196,533.3558904,1,423.9875586,6,Female,Store,3,Budget Shoppers
C01055,23905.35547,599.1640295,4,133.0821277,5,Female,Store,3,Budget Shoppers
C01056,97159.81649,4290.810016,10,384.3839755,10,Male,Store,2,Premium Customers
C01057,29967.17161,665.8759952,4,152.5516571,1,Female,Store,3,Budget Shoppers
C01058,52674.56749,1889.966964,4,488.4206806,9,Male,Store,1,Regular Customers
C01059,36028.17276,618.9272736,4,172.6508641,7,Female,Online,3,Budget Shoppers
C01060,49770.4044,1469.348354,7,186.5382466,4,Female,Online,1,Regular Customers
C01061,171307.63754124998,10036.1041214875,20,680.4451589,9,Male,Store,0,Loyal Customers
C01062,56135.51166,10036.1041214875,16,848.5410537875001,6,Female,Store,0,Loyal Customers
C01063,30167.17157,571.0174661,3,132.9559103,5,Female,Mobile App,3,Budget Shoppers
C01064,31667.54265,556.1129921,2,216.0988838,9,Female,Store,3,Budget Shoppers
C01065,30118.06918,675.8067594,3,301.5224674,4,Male,Store,3,Budget Shoppers
C01066,73330.58166,1264.458046,7,175.2780525,2,Female,Store,1,Regular Customers
C01067,54183.14522,2189.272059,6,331.6395647,8,Male,Online,1,Regular Customers
C01068,50882.91807,1553.890402,7,207.0750547,7,Female,Online,1,Regular Customers
C01069,34088.23253,559.8914727,4,110.1273714,8,Female,Online,3,Budget Shoppers
C01070,170618.1311,10036.1041214875,18,709.7109965,4,Male,Online,0,Loyal Customers
C01071,23249.37911,576.0955896,3,175.896228,1,Male,Online,3,Budget Shoppers
C01072,60945.56461,1511.221921,6,193.7621803,8,Male,Online,1,Regular Customers
C01073,31111.79885,555.4531068,2,240.3507479,10,Female,Store,3,Budget Shoppers
C01074,99200.58329,3915.157737,10,383.7543664,7,Male,Store,2,Premium Customers
C01075,49250.91377,2064.46416,6,249.7833699,1,Male,Online,1,Regular Customers
C01076,37712.41229,1730.278408,6,294.7608999,3,Male,Mobile App,1,Regular Customers
C01077,167213.3389,10036.1041214875,18,711.7118194,9,Male,Store,0,Loyal Customers
C01078,33602.09634,706.3410945,1,368.1664998,2,Male,Mobile App,3,Budget Shoppers
C01079,50236.59197,1474.486769,6,230.6350581,2,Male,Online,1,Regular Customers
C01080,26653.7609,614.5528674,2,227.2863295,4,Female,Mobile App,3,Budget Shoppers
C01081,47666.15194,1506.147418,5,282.3518451,6,Male,Mobile App,1,Regular Customers
C01082,29522.51851,685.9742313,2,316.8983027,6,Female,Online,3,Budget Shoppers
C01083,46011.37071,2284.109034,6,288.7134405,5,Male,Online,1,Regular Customers
C01084,36102.18375,512.2674082,2,233.3065767,9,Male,Store,3,Budget Shoppers
C01085,53690.88062,2292.134767,7,254.34692,10,Female,Online,1,Regular Customers
C01086,171307.63754124998,10036.1041214875,17,702.1445708,2,Male,Store,0,Loyal Customers
C01087,64612.71175,1670.447614,8,224.756056,2,Male,Online,1,Regular Customers
C01088,52681.23282,1477.706312,6,241.4060823,10,Female,Mobile App,1,Regular Customers
C01089,54365.26304,2116.737393,7,260.3175778,9,Male,Online,1,Regular Customers
C01090,154750.602,10036.1041214875,17,846.0928334,10,Male,Mobile App,0,Loyal Customers
C01091,86196.89524,4685.595103,8,576.958646,10,Female,Store,2,Premium Customers
C01092,53868.62197,2184.60761,7,244.3553058,3,Female,Online,1,Regular Customers
C01093,171307.63754124998,10036.1041214875,16,738.7279108,3,Male,Online,0,Loyal Customers
C01094,18331.43758,518.5847063,2,202.8427765,8,Male,Store,3,Budget Shoppers
C01095,33468.15407,496.1073599,4,129.5121639,4,Female,Mobile App,3,Budget Shoppers
C01096,53714.59272,2147.790279,7,283.0076198,10,Male,Online,1,Regular Customers
C01097,26346.87577,662.8819932,2,312.9691216,4,Female,Online,3,Budget Shoppers
C01098,67091.65454,1438.626017,6,218.585264,1,Male,Store,1,Regular Customers
C01099,52053.7127,1247.107502,5,221.3807789,10,Male,Online,1,Regular Customers
C01100,152317.7763,10036.1041214875,17,547.1005859,6,Male,Online,0,Loyal Customers
C01101,32636.97157,779.2233377,2,194.7158151,7,Male,Mobile App,3,Budget Shoppers
C01102,57124.28065,1817.097701,6,250.8989305,5,Male,Store,1,Regular Customers
C01103,93265.21458,5604.323533,9,617.7659825,4,Male,Store,2,Premium Customers
C01104,55746.71217,1710.79197,7,211.5681924,9,Female,Online,1,Regular Customers
C01105,30665.06608,433.2283365,4,117.6238154,10,Male,Store,3,Budget Shoppers
C01106,56135.51166,5428.283658,12,431.6719068,5,Female,Store,2,Premium Customers
C01107,60627.65397,1544.934333,6,219.9824852,8,Male,Store,1,Regular Customers
C01108,27368.55741,713.1857151,2,256.9639657,1,Female,Online,3,Budget Shoppers
C01109,122812.3714,10036.1041214875,18,773.8502961,8,Female,Mobile App,0,Loyal Customers
C01110,43675.902,1764.662626,6,238.7882368,4,Male,Store,1,Regular Customers
C01111,105809.2245,4404.154635,9,480.0074,2,Male,Store,2,Premium Customers
C01112,86960.37328,3779.560848,10,352.5981646,3,Male,Online,2,Premium Customers
C01113,56135.51166,681.937665,1,740.4065583,5,Female,Online,2,Premium Customers
C01114,59504.02152,1792.305501,6,279.5229017,7,Male,Online,1,Regular Customers
C01115,153030.309,10036.1041214875,18,625.8174741,5,Female,Store,0,Loyal Customers
C01116,28007.08233,568.742794,3,165.0903733,9,Male,Online,3,Budget Shoppers
C01117,103846.4612,4630.205184,8,509.7041944,1,Female,Store,2,Premium Customers
C01118,31876.04074,588.8990342,2,262.9004396,4,Male,Mobile App,3,Budget Shoppers
C01119,22557.20844,612.688443,1,428.0683627,6,Female,Online,3,Budget Shoppers
C01120,57646.8482,1685.950795,7,242.184993,5,Male,Online,1,Regular Customers
C01121,114223.8755,10036.1041214875,17,689.9439021,9,Female,Store,0,Loyal Customers
C01122,39519.63605,558.6211846,2,208.9314464,5,Male,Store,3,Budget Shoppers
C01123,32102.14147,402.3484961,1,323.3077488,3,Male,Store,3,Budget Shoppers
C01124,91033.16108,3671.295485,9,411.9736671,5,Female,Store,2,Premium Customers
C01125,123397.3259,10036.1041214875,17,562.1627493,10,Female,Online,0,Loyal Customers
C01126,53787.41859,1527.742011,7,169.723352,6,Female,Online,1,Regular Customers
C01127,48461.74993,1626.667302,6,288.6839342,4,Male,Online,1,Regular Customers
C01128,50569.18325,1847.954656,8,196.2906569,8,Female,Store,1,Regular Customers
C01129,93062.15873,4920.212602,10,484.9258548,6,Male,Store,2,Premium Customers
C01130,171307.63754124998,10036.1041214875,18,653.2097447,7,Male,Store,0,Loyal Customers
C01131,89856.31687,4627.202969,9,463.767601,8,Male,Mobile App,2,Premium Customers
C01132,54816.02271,1917.025415,6,248.3066856,3,Female,Mobile App,1,Regular Customers
C01133,82550.05263,4367.163761,10,434.5766348,2,Female,Store,2,Premium Customers
C01134,130531.8831,10036.1041214875,19,581.8523726,5,Male,Online,0,Loyal Customers
C01135,46393.36226,2092.697347,8,226.2176809,4,Male,Online,1,Regular Customers
C01136,50191.00523,2321.260131,7,289.2085606,8,Male,Mobile App,1,Regular Customers
C01137,140832.1656,10036.1041214875,17,630.5033399,7,Male,Store,0,Loyal Customers
C01138,36648.14637,648.2661819,2,287.746504,10,Male,Mobile App,3,Budget Shoppers
C01139,56135.51166,4859.624211,10,507.1597145,7,Male,Online,2,Premium Customers
C01140,36374.88229,717.3157139,3,216.7717289,10,Male,Online,3,Budget Shoppers
C01141,29497.47734,679.757207,2,237.0199256,7,Male,Online,3,Budget Shoppers
C01142,56135.51166,524.7544063,2,201.5082407,9,Male,Online,3,Budget Shoppers
C01143,171307.63754124998,10036.1041214875,17,695.5564347,2,Male,Online,0,Loyal Customers
C01144,134288.7634,10036.1041214875,16,764.7365499,6,Male,Online,0,Loyal Customers
C01145,32724.43925,485.8676876,5,80.10384866,10,Male,Store,3,Budget Shoppers
C01146,55579.15134,2189.789894,6,306.9090169,8,Female,Store,1,Regular Customers
C01147,37466.69761,640.2654543,2,245.6043624,2,Male,Online,3,Budget Shoppers
C01148,54281.75295,1536.347165,8,195.0131606,3,Female,Online,1,Regular Customers
C01149,57899.84843,1550.899319,6,249.4476234,4,Male,Store,1,Regular Customers
C01150,117670.0811,4145.84316,8,475.3649295,4,Female,Online,2,Premium Customers
C01151,63932.76309,1975.445188,6,294.023238,1,Male,Online,1,Regular Customers
C01152,84015.02588,5146.213911,8,586.1527654,2,Female,Store,2,Premium Customers
C01153,28684.84242,675.5697478,3,242.8075857,8,Female,Store,3,Budget Shoppers
C01154,66447.86311,1758.070691,7,228.3875346,3,Female,Store,1,Regular Customers
C01155,90202.74539,4342.940627,11,383.0666642,10,Male,Online,2,Premium Customers
C01156,26495.23368,1847.954656,4,165.6531317,4,Female,Mobile App,3,Budget Shoppers
C01157,31195.12919,814.9534794,2,301.5224674,6,Female,Mobile App,3,Budget Shoppers
C01158,27045.54365,537.4859668,1,494.9995548,8,Male,Mobile App,3,Budget Shoppers
C01159,55726.45785,1509.418897,7,231.1163319,6,Male,Mobile App,1,Regular Customers
C01160,158927.1896,10036.1041214875,17,791.0143271,7,Male,Mobile App,0,Loyal Customers
C01161,61346.82203,1849.617273,6,259.2935767,7,Male,Online,1,Regular Customers
C01162,171307.63754124998,10036.1041214875,16,642.6927691,9,Female,Store,0,Loyal Customers
C01163,31201.18358,466.8500199,2,241.280925,2,Male,Online,3,Budget Shoppers
C01164,171307.63754124998,10036.1041214875,18,601.8825577,9,Female,Online,0,Loyal Customers
C01165,171307.63754124998,10036.1041214875,18,714.1245786,3,Male,Store,0,Loyal Customers
C01166,28060.16932,854.1897532,4,301.5224674,10,Male,Store,3,Budget Shoppers
C01167,62797.61658,1969.116041,8,203.2842873,8,Female,Store,1,Regular Customers
C01168,171307.63754124998,10036.1041214875,18,705.0226481,2,Male,Mobile App,0,Loyal Customers
C01169,54326.06366,1831.894872,6,193.8322089,9,Female,Store,1,Regular Customers
C01170,53171.31311,1689.661133,6,247.8578948,7,Female,Store,1,Regular Customers
C01171,50264.54626,2091.93253,5,420.8223624,3,Female,Mobile App,1,Regular Customers
C01172,98196.96641,3842.21195,10,357.0865493,1,Male,Online,2,Premium Customers
C01173,33328.68126,597.191686,1,588.0267021,1,Male,Store,3,Budget Shoppers
C01174,28392.54617,1847.954656,4,102.7852788,1,Female,Mobile App,3,Budget Shoppers
C01175,30805.98249,680.5182469,2,229.8666957,5,Male,Mobile App,3,Budget Shoppers
C01176,58524.28388,2142.930152,7,301.5224674,6,Male,Mobile App,1,Regular Customers
C01177,55852.71198,1297.958942,7,190.2598355,1,Male,Store,1,Regular Customers
C01178,49026.41683,1978.644367,6,261.3605599,4,Male,Mobile App,1,Regular Customers
C01179,53699.4269,2062.356496,6,368.561141,10,Female,Online,1,Regular Customers
C01180,105181.3058,4221.259585,9,473.3570704,2,Female,Mobile App,2,Premium Customers
C01181,96834.43619,4609.886612,9,464.3233193,7,Female,Online,2,Premium Customers
C01182,133418.2436,9006.120328,18,470.0989007,2,Female,Online,0,Loyal Customers
C01183,26618.39258,546.4018558,4,127.9501274,10,Male,Mobile App,3,Budget Shoppers
C01184,63494.01645,3732.229621,11,312.5557414,10,Female,Mobile App,2,Premium Customers
C01185,32455.0307,595.1485636,5,94.25177607,2,Female,Online,3,Budget Shoppers
C01186,54770.61123,1855.956766,6,301.5224674,2,Male,Online,1,Regular Customers
C01187,143169.5517,10036.1041214875,18,760.5834475,2,Female,Online,0,Loyal Customers
C01188,25792.75906,531.978765,1,288.4498087,2,Male,Store,3,Budget Shoppers
C01189,60855.91266,1489.763562,7,164.4810408,6,Male,Mobile App,1,Regular Customers
C01190,82780.32442,4315.183087,7,565.0858711,7,Male,Mobile App,2,Premium Customers
C01191,86075.29197,4712.8361,9,501.4206975,2,Male,Store,2,Premium Customers
C01192,54032.40992,1228.074744,6,145.5510512,7,Male,Store,1,Regular Customers
C01193,37173.05527,607.4495613,5,103.4777768,4,Female,Store,3,Budget Shoppers
C01194,95680.85044,3964.734009,10,387.6568818,8,Female,Mobile App,2,Premium Customers
C01195,57247.71048,1436.378805,8,175.9484344,8,Male,Online,1,Regular Customers
C01196,82135.17363,4428.542661,7,579.543873,4,Male,Online,2,Premium Customers
